kind,author,date,url,uri,text,matched_keyword,parent_url,parent_uri,week_start,text_clean
post,jakewertz.bsky.social,2025-06-05 02:23:29.563000+00:00,https://bsky.app/profile/jakewertz.bsky.social/post/3lqtbady3f22l,at://did:plc:6v6yhvjyhnbwuaclg3bzg3ig/app.bsky.feed.post/3lqtbady3f22l,"I have a young child whose life would be absolutely miserable without ear tubes, covid vaccines and MMR vaccines. I remember what it was like before his ear tube surgery, and before the Covid vaccines.
It feels like my government is trying to kill him.",mmr,,,6/1/25,"I have a young child whose life would be absolutely miserable without ear tubes, covid vaccines and MMR vaccines. I remember what it was like before his ear tube surgery, and before the Covid vaccines. It feels like my government is trying to kill him."
post,gojavelina.bsky.social,2025-06-04 22:32:44.339000+00:00,https://bsky.app/profile/gojavelina.bsky.social/post/3lqsudq5cuk2w,at://did:plc:f44iqa24dququavte7j2wqm4/app.bsky.feed.post/3lqsudq5cuk2w,"No, I really couldn‚Äôt say what the timeline is. 
But I got all my vaccines /boosters recently- Covid, MMR, tetanus, pneumonia- just because of the uncertainty. 
I don‚Äôt know where you are, but here we can get some, if not all of them at a pharmacy, no appointment needed.",mmr,,,6/1/25,"No, I really couldn't say what the timeline is. But I got all my vaccines /boosters recently- Covid, MMR, tetanus, pneumonia- just because of the uncertainty. I don't know where you are, but here we can get some, if not all of them at a pharmacy, no appointment needed."
post,sophiacbess.bsky.social,2025-06-04 14:50:28.207000+00:00,https://bsky.app/profile/sophiacbess.bsky.social/post/3lqs2j4vrgs24,at://did:plc:o53v6friynrwm25uykunjntl/app.bsky.feed.post/3lqs2j4vrgs24,Wanting to keep kids up to date with COVID vaccines is being pathologized in the same way and by the same forces as masking was previously. Participating in this project will not improve MMR coverage.,mmr,,,6/1/25,Wanting to keep kids up to date with COVID vaccines is being pathologized in the same way and by the same forces as masking was previously. Participating in this project will not improve MMR coverage.
post,sophiacbess.bsky.social,2025-06-04 13:12:17.592000+00:00,https://bsky.app/profile/sophiacbess.bsky.social/post/3lqruzl6gqs2x,at://did:plc:o53v6friynrwm25uykunjntl/app.bsky.feed.post/3lqruzl6gqs2x,Evidence for a primary series at 6m also strongly favors vaccination given elevated risk for at least 1y. The safety profile of covid vaccines is so good that indirect benefits (transmission reduction) & smaller direct benefits can easily outweigh risks. No evidence covid vax recs affect MMR uptake.,mmr,,,6/1/25,Evidence for a primary series at 6m also strongly favors vaccination given elevated risk for at least 1y. The safety profile of covid vaccines is so good that indirect benefits (transmission reduction) & smaller direct benefits can easily outweigh risks. No evidence covid vax recs affect MMR uptake.
post,bigearthdata.bsky.social,2025-06-04 03:09:26.619513+00:00,https://bsky.app/profile/bigearthdata.bsky.social/post/3lqqtdlvxpb2f,at://did:plc:lc6hdhnjkgccd6ysi7e23pll/app.bsky.feed.post/3lqqtdlvxpb2f,"Dataset shows national decline in MMR vaccine uptake since peak of COVID - CIDRAP
->Center for Infectious Disease Research and Policy | #Vaccine #Covid #Health | More info from EcoSearch",mmr,,,6/1/25,Dataset shows national decline in MMR vaccine uptake since peak of COVID - CIDRAP ->Center for Infectious Disease Research and Policy | #Vaccine #Covid #Health | More info from EcoSearch
post,kodoandsangha.bsky.social,2025-06-03 23:18:59.866000+00:00,https://bsky.app/profile/kodoandsangha.bsky.social/post/3lqqghjmwhc2j,at://did:plc:jzhdjrd25wycuuxou4lahmfb/app.bsky.feed.post/3lqqghjmwhc2j,"It's hugely important to recognize that if, under the current regime, this type of warning is being issued, it should be taken very seriously. Please verify if your MMR has expired and get a new series if so. Wear a mask (COVID has an extremely viral new strain on the market). Air out rooms.",mmr,,,6/1/25,"It's hugely important to recognize that if, under the current regime, this type of warning is being issued, it should be taken very seriously. Please verify if your MMR has expired and get a new series if so. Wear a mask (COVID has an extremely viral new strain on the market). Air out rooms."
post,thelonevirologist.bsky.social,2025-06-03 20:55:25.338000+00:00,https://bsky.app/profile/thelonevirologist.bsky.social/post/3lqq6gs6ggk2l,at://did:plc:xsdb6mtbsabl5l3zyyiacdvq/app.bsky.feed.post/3lqq6gs6ggk2l,Dataset shows national decline in MMR vaccine uptake since peak of COVID  www.cidrap.umn.edu/measles/data...,mmr,,,6/1/25,Dataset shows national decline in MMR vaccine uptake since peak of COVID www.cidrap.umn.edu/measles/data...
post,philiphenika.bsky.social,2025-06-03 20:22:42.979000+00:00,https://bsky.app/profile/philiphenika.bsky.social/post/3lqq4mcpz722q,at://did:plc:gvkjiaad2i2l4a6seucwt56y/app.bsky.feed.post/3lqq4mcpz722q,"pubmed.ncbi.nlm.nih.gov/39019661/#:~.... ...incidence has declined since the COVID pandemic, these surveillance data highlight mumps remains endemic in US. Maintaining high MMR vaccination coverage is essential to prevent future vaccine-preventable outbreaks & severe complications from infection.",mmr,,,6/1/25,"pubmed.ncbi.nlm.nih.gov/39019661/#:~... ...incidence has declined since the COVID pandemic, these surveillance data highlight mumps remains endemic in US. Maintaining high MMR vaccination coverage is essential to prevent future vaccine-preventable outbreaks & severe complications from infection."
post,summerdragoness.bsky.social,2025-06-03 16:29:24.911000+00:00,https://bsky.app/profile/summerdragoness.bsky.social/post/3lqppl54sxk2r,at://did:plc:meeem2tw5oxba4ji7d23i476/app.bsky.feed.post/3lqppl54sxk2r,"MMR and Covid boosters scheduled. Unfortunately, no local clinics, hospitals, or pharmacies have the newest vaccine for the newest (and frankly, awful) Covid variant. :/ But, a booster is a booster, it's better than nothing at all imo.",mmr,,,6/1/25,"MMR and Covid boosters scheduled. Unfortunately, no local clinics, hospitals, or pharmacies have the newest vaccine for the newest (and frankly, awful) Covid variant. :/ But, a booster is a booster, it's better than nothing at all imo."
post,otrosdias.bsky.social,2025-06-03 16:14:47.227000+00:00,https://bsky.app/profile/otrosdias.bsky.social/post/3lqpoqy42ns2k,at://did:plc:joagwcqx3gtfioygzufbcglo/app.bsky.feed.post/3lqpoqy42ns2k,I don't know. I think that discussing the benefits of pediatric COVID vaccination without mentioning the reduction in Long COVID is suboptimal. And I don't think the fabulous efficacy of the MMR vaccine somehow makes other vaccines less good.,mmr,,,6/1/25,I don't know. I think that discussing the benefits of pediatric COVID vaccination without mentioning the reduction in Long COVID is suboptimal. And I don't think the fabulous efficacy of the MMR vaccine somehow makes other vaccines less good.
post,summerdragoness.bsky.social,2025-06-03 15:50:35.514000+00:00,https://bsky.app/profile/summerdragoness.bsky.social/post/3lqpnfpnb7c2r,at://did:plc:meeem2tw5oxba4ji7d23i476/app.bsky.feed.post/3lqpnfpnb7c2r,"Going to schedule my covid booster for tomorrow, as well as get another round of MMR since it's been recommended.",mmr,,,6/1/25,"Going to schedule my covid booster for tomorrow, as well as get another round of MMR since it's been recommended."
post,caulfieldtim.bsky.social,2025-06-03 15:13:48.129000+00:00,https://bsky.app/profile/caulfieldtim.bsky.social/post/3lqpldwjarc2e,at://did:plc:kqsdfw4cj532lp7bidtdzyyz/app.bsky.feed.post/3lqpldwjarc2e,"""...confirming a widespread decline in MMR vaccination rates in the US after the COVID-19 pandemic...""

Trends in County-Level MMR Vaccination Coverage in Children in the United States jamanetwork.com/journals/jam... 

Ugh. We can't let the doubtmongers win!",mmr,,,6/1/25,"""...confirming a widespread decline in MMR vaccination rates in the US after the COVID-19 pandemic..."" Trends in County-Level MMR Vaccination Coverage in Children in the United States jamanetwork.com/journals/jam... Ugh. We can't let the doubtmongers win!"
post,tah-sci.com,2025-06-03 12:16:06.518000+00:00,https://bsky.app/profile/tah-sci.com/post/3lqpbg6spbk2l,at://did:plc:vlt4hjzdzkkmxc3m4y2nhat2/app.bsky.feed.post/3lqpbg6spbk2l,"This is also an important distinction - European advice is more along the lines of ""Make sure you're up to date with MMR ..."" and whatever other vaccine campaigns are ongoing, so COVID vaccines are low priority, but there's no attempt to dissuade the people who want them from having them.",mmr,,,6/1/25,"This is also an important distinction - European advice is more along the lines of ""Make sure you're up to date with MMR ..."" and whatever other vaccine campaigns are ongoing, so COVID vaccines are low priority, but there's no attempt to dissuade the people who want them from having them."
post,editorjen.bsky.social,2025-06-03 05:08:16.760000+00:00,https://bsky.app/profile/editorjen.bsky.social/post/3lqojj67ua22z,at://did:plc:m2y55yokdpct4flrvkph5jrz/app.bsky.feed.post/3lqojj67ua22z,"Just got my MMR booster, because I was out of antibodies and measles sucks. I usually don't have a bad post vax reaction for stuff like flu and COVID, but I'm wondering if this being a live vaccine if I'm going to be hating life tomorrow. 

Anyone have experience getting the MMR vax as an adult?",mmr,,,6/1/25,"Just got my MMR booster, because I was out of antibodies and measles sucks. I usually don't have a bad post vax reaction for stuff like flu and COVID, but I'm wondering if this being a live vaccine if I'm going to be hating life tomorrow. Anyone have experience getting the MMR vax as an adult?"
post,n8rnerd.bsky.social,2025-06-03 02:14:08.297000+00:00,https://bsky.app/profile/n8rnerd.bsky.social/post/3lqo7rrs42k2m,at://did:plc:e7uokdmogyejma4pbq65ou5z/app.bsky.feed.post/3lqo7rrs42k2m,"Absolutely! I got the MMR booster when I was 20 and it happened to be offered in my university campus health centre. 

I'm actually really excited to be a candidate for an inhaled COVID-19 vaccine trial kicking off next month. Fingers crossed they pick me and I don't get the placebo üòÖ",mmr,,,6/1/25,Absolutely! I got the MMR booster when I was 20 and it happened to be offered in my university campus health centre. I'm actually really excited to be a candidate for an inhaled COVID-19 vaccine trial kicking off next month. Fingers crossed they pick me and I don't get the placebo üòÖ
post,kristacatlady.bsky.social,2025-06-02 23:48:15.787000+00:00,https://bsky.app/profile/kristacatlady.bsky.social/post/3lqnxmwqn2k2x,at://did:plc:3nlgi5e6tn2vrcivsnp5ncif/app.bsky.feed.post/3lqnxmwqn2k2x,"So I got MMR, covid, pneumonia, and hepatitis b vaccines today. Talk about not thinking things through. Uhhh, guess I'll see how I feel tomorrow. I usually do ok with vaccines, but why did I do 4 at once? Brain fog ftw.",mmr,,,6/1/25,"So I got MMR, covid, pneumonia, and hepatitis b vaccines today. Talk about not thinking things through. Uhhh, guess I'll see how I feel tomorrow. I usually do ok with vaccines, but why did I do 4 at once? Brain fog ftw."
post,fedkukso.bsky.social,2025-06-02 19:33:16.386000+00:00,https://bsky.app/profile/fedkukso.bsky.social/post/3lqnjey3yqk23,at://did:plc:vxluqdjhcuwssfppg2buvmxg/app.bsky.feed.post/3lqnjey3yqk23,"Un nuevo estudio revela c√≥mo, desde la pandemia de COVID, se desplom√≥ en EEUU la tasa de vacunaci√≥n contra el sarampi√≥n, las paperas y la rub√©ola (MMR) entre los ni√±os.

jamanetwork.com/journals/jam...",mmr,,,6/1/25,"Un nuevo estudio revela cómo, desde la pandemia de COVID, se desplomó en EEUU la tasa de vacunación contra el sarampión, las paperas y la rubéola (MMR) entre los niños. jamanetwork.com/journals/jam..."
post,headdoc35.bsky.social,2025-06-02 12:38:03.043000+00:00,https://bsky.app/profile/headdoc35.bsky.social/post/3lqms6iv47s2f,at://did:plc:mlqmwvqy53ifrgfrrigqvkmk/app.bsky.feed.post/3lqms6iv47s2f,"Pay attention.

First, they came for the Covid boosters, then they came for‚Ä¶ rings true here. 

Because next, they‚Äôll come for polio, smallpox, MMR, etc.",mmr,,,6/1/25,"Pay attention. First, they came for the Covid boosters, then they came for... rings true here. Because next, they'll come for polio, smallpox, MMR, etc."
post,grumpygeek4sure.bsky.social,2025-06-02 06:03:49.248000+00:00,https://bsky.app/profile/grumpygeek4sure.bsky.social/post/3lqm45kuk2s2y,at://did:plc:76fbmu72wezdnsk5k4is4osa/app.bsky.feed.post/3lqm45kuk2s2y,"Doctor responds to FDA Commissioners BS

www.instagram.com/reel/DKU35QB...

This guy is mixing up data it seems ..

88% of Americans still support MMR vaccine for kids, but many parents question benefits - May 18, 2023

www.cidrap.umn.edu/covid-19/88-...",mmr,,,6/1/25,"Doctor responds to FDA Commissioners BS www.instagram.com/reel/DKU35QB... This guy is mixing up data it seems .. 88% of Americans still support MMR vaccine for kids, but many parents question benefits - May 18, 2023 www.cidrap.umn.edu/covid-19/88-..."
post,rlspang.bsky.social,2025-06-01 22:53:31.744000+00:00,https://bsky.app/profile/rlspang.bsky.social/post/3lqle45evrc2c,at://did:plc:srjglkkyyugosgyvj53znuts/app.bsky.feed.post/3lqle45evrc2c,"I remember having mumps (Thanksgiving when I was 4) and rubella (3rd grade). Memory and documentation vague about measles. So Friday I got a MMR shot and another COVID vaccine. 

Yeah me arms are sore and I‚Äôm sleepy. But I‚Äôm not going to come down with measles!!

CVS. No questions.",mmr,,,6/1/25,I remember having mumps (Thanksgiving when I was 4) and rubella (3rd grade). Memory and documentation vague about measles. So Friday I got a MMR shot and another COVID vaccine. Yeah me arms are sore and I'm sleepy. But I'm not going to come down with measles!! CVS. No questions.
post,runnergirlsd.bsky.social,2025-06-01 21:49:23.230000+00:00,https://bsky.app/profile/runnergirlsd.bsky.social/post/3lqlajh5mc22x,at://did:plc:rjyo5j64pgipsz7yke3inchc/app.bsky.feed.post/3lqlajh5mc22x,"I have been a Labour and Delivery Nurse for 27 years, please get your COVID, MMR, Influenza, Tdap vaccines & whatever else your OBGYN, CNM, RNP recs you get. Please do not listen to RFK Jr. who has zero medical background and is clearly not well!",mmr,,,6/1/25,"I have been a Labour and Delivery Nurse for 27 years, please get your COVID, MMR, Influenza, Tdap vaccines & whatever else your OBGYN, CNM, RNP recs you get. Please do not listen to RFK Jr. who has zero medical background and is clearly not well!"
post,dustylucite.bsky.social,2025-06-01 16:10:33.605000+00:00,https://bsky.app/profile/dustylucite.bsky.social/post/3lqknllcync23,at://did:plc:y7c7lrlmw4ywgxey5q2itgha/app.bsky.feed.post/3lqknllcync23,It‚Äôs actually a true stat that can be found on the CDC‚Äôs website. Parents are outraged 3 kids have died of measles with a nationwide MMR vax percentage of over 90% but nobody talks about the dozens of kids that die of Covid each year and our pathetic 12% booster rate. ü§∑‚Äç‚ôÄÔ∏è,mmr,,,6/1/25,It's actually a true stat that can be found on the CDC's website. Parents are outraged 3 kids have died of measles with a nationwide MMR vax percentage of over 90% but nobody talks about the dozens of kids that die of Covid each year and our pathetic 12% booster rate. 🤷♀️
